city_1,lat_1,lng_1,country_1,city_2,lat_2,lng_2,country_2,calc_distance_km,dist_km,duration_sec,estd_emissions_gm,estd_emissions_osrm_gm
Poznan,52.4083,16.9336,Poland,Jonkoping,57.7828,14.1606,Sweden,623.822289190488,1336.6639,49843.1,119773.87952457371,256639.4688
Poznan,52.4083,16.9336,Poland,Zilina,49.2228,18.74,Slovakia,376.5120268321055,535.5677,21401.2,72290.30915176426,102828.99839999998
Poznan,52.4083,16.9336,Poland,Satu Mare,47.79,22.89,Romania,666.9993820040864,899.5368000000001,41839.8,128063.8813447846,172711.06560000003
Poznan,52.4083,16.9336,Poland,Klagenfurt,46.6167,14.3,Austria,671.6596326646824,1039.2862,40144.2,128958.64947161902,199542.9504
Hannover,52.3667,9.7167,Germany,Lyon,45.76,4.84,France,816.1493414846343,1036.1089,36716.5,156700.67356504977,198932.90879999998
Hannover,52.3667,9.7167,Germany,Gdansk,54.3475,18.6453,Poland,633.4997741669315,829.4489,29955.0,121631.95664005085,159254.1888
Hannover,52.3667,9.7167,Germany,Bratislava,48.1439,17.1097,Slovakia,705.4861293266032,841.9171,30580.4,135453.33683070782,161648.0832
Hannover,52.3667,9.7167,Germany,Kaliningrad,54.7003,20.4531,Russia,756.8590123903238,984.1434,37293.1,145316.93037894217,188955.53280000002
Hannover,52.3667,9.7167,Germany,Zurich,47.3744,8.5411,Switzerland,561.6490561726089,753.6551999999999,26831.6,107836.6187851409,144701.79839999997
Hannover,52.3667,9.7167,Germany,Szczecin,53.4325,14.5481,Poland,345.9925952284866,446.9243,16180.0,66430.57828386943,85809.4656
Hannover,52.3667,9.7167,Germany,Bologna,44.4939,11.3428,Italy,883.6127086529416,1159.6998999999998,42864.1,169653.6400613648,222662.38079999998
Hannover,52.3667,9.7167,Germany,Brno,49.1925,16.6083,Czechia,600.3665219676495,717.4409,25968.0,115270.37221778871,137748.6528
Hannover,52.3667,9.7167,Germany,Kaunas,54.8972,23.8861,Lithuania,976.7803318102364,1236.0666,46882.5,187541.82370756537,237324.78720000002
Hannover,52.3667,9.7167,Germany,Malmo,55.6058,13.0358,Sweden,421.05864996913937,657.3892,25494.9,80843.26079407475,126218.72639999999
Hannover,52.3667,9.7167,Germany,Bydgoszcz,53.1219,18.0003,Poland,565.3650177448263,656.8885,23833.8,108550.08340700666,126122.592
Hannover,52.3667,9.7167,Germany,Brest,52.1347,23.6569,Belarus,950.9038230424886,1044.7189,40896.0,182573.53402415782,200586.02880000003
Hannover,52.3667,9.7167,Germany,Nantes,47.2181,-1.5528,France,991.380257906669,1147.7525,42991.6,190345.00951808045,220368.48
Hannover,52.3667,9.7167,Germany,Strasbourg,48.5833,7.7458,France,443.4595029302867,562.7535,20082.8,85144.22456261504,108048.672
Hannover,52.3667,9.7167,Germany,Ljubljana,46.0514,14.5061,Slovenia,783.8473694712314,1045.4621,38000.6,150498.69493847643,200728.7232
Hannover,52.3667,9.7167,Germany,Maastricht,50.85,5.6833,Netherlands,326.3485332243444,396.4659,14620.5,62658.91837907412,76121.4528
Hannover,52.3667,9.7167,Germany,Bergen,60.3894,5.33,Norway,933.003666638985,1685.4535,77605.7,179136.70399468511,323607.07200000004
Hannover,52.3667,9.7167,Germany,Kiel,54.3233,10.1394,Germany,219.5664757074184,249.5202,10013.6,42156.76333582433,47907.8784
Hannover,52.3667,9.7167,Germany,Kosice,48.7167,21.25,Slovakia,911.4195839822772,1103.5747,41973.6,174992.56012459722,211886.34239999996
Hannover,52.3667,9.7167,Germany,Stavanger,58.97,5.7314,Norway,776.430880321557,1636.5093,74583.1,149074.72902173892,314209.7856
Hannover,52.3667,9.7167,Germany,Magdeburg,52.1317,11.6392,Germany,133.8732931701747,151.8819,5738.7,25703.67228867354,29161.324800000002
Hannover,52.3667,9.7167,Germany,Lille,50.6278,3.0583,France,500.9914461748283,566.9792,21685.1,96190.35766556703,108860.0064
Hannover,52.3667,9.7167,Germany,Rennes,48.1147,-1.6794,France,938.9889470154606,1122.4321,41701.1,180285.87782696844,215506.9632
Hannover,52.3667,9.7167,Germany,Zielona Gora,51.9333,15.5,Poland,398.6736386972144,478.1184,17401.5,76545.33862986517,91798.7328
Hannover,52.3667,9.7167,Germany,Erfurt,50.9833,11.0333,Germany,178.83796250663056,248.8117,10293.4,34336.88880127307,47771.8464
Hannover,52.3667,9.7167,Germany,Geneva,46.2017,6.1469,Switzerland,732.9499841009316,920.7267,33667.2,140726.39694737887,176779.5264
Hannover,52.3667,9.7167,Germany,Rzeszow,50.0333,22.0,Poland,895.6569166253331,1022.2574,35549.2,171966.12799206396,196273.4208
Hannover,52.3667,9.7167,Germany,Rijeka,45.3272,14.4411,Croatia,855.7376089713604,1158.2059,43194.5,164301.6209225012,222375.5328
Hannover,52.3667,9.7167,Germany,Saarbrucken,49.2333,7.0,Germany,397.65611003167714,527.2660999999999,18742.7,76349.97312608201,101235.0912
Hannover,52.3667,9.7167,Germany,Dijon,47.3167,5.0167,France,655.2612857208214,878.0979,31046.2,125810.16685839772,168594.7968
Hannover,52.3667,9.7167,Germany,Salzburg,47.8,13.045,Austria,560.8890052071553,781.527,27597.1,107690.68899977382,150053.184
Hannover,52.3667,9.7167,Germany,Miskolc,48.0833,20.6667,Hungary,913.7715237275116,1229.8462,45613.6,175444.13255568224,236130.4704
Hannover,52.3667,9.7167,Germany,Aalborg,57.05,9.9167,Denmark,521.4940814868247,601.2101,22540.0,100126.86364547035,115432.3392
Hannover,52.3667,9.7167,Germany,Bern,46.9481,7.4475,Switzerland,624.4597950688509,764.4386999999999,27325.1,119896.28065321938,146772.2304
Hannover,52.3667,9.7167,Germany,Luxembourg,49.6117,6.1319,Luxembourg,396.4957820646266,492.9226,19242.3,76127.19015640831,94641.1392
Hannover,52.3667,9.7167,Germany,Innsbruck,47.2683,11.3933,Austria,579.7226233886608,766.5812,27858.5,111306.74369062288,147183.5904
Hannover,52.3667,9.7167,Germany,Vasteras,59.6161,16.5528,Sweden,911.8710988589892,1254.4179,50118.3,175079.25098092592,240848.23679999998
Hannover,52.3667,9.7167,Germany,Orebro,59.2739,15.2075,Sweden,841.8600306032483,1159.5074,46144.7,161637.12587582367,222625.4208
Hannover,52.3667,9.7167,Germany,Orleans,47.9025,1.909,France,746.3603751601976,897.8709,33958.9,143301.19203075793,172391.2128
Hannover,52.3667,9.7167,Germany,Linkoping,58.4158,15.6253,Sweden,769.8649651928596,1074.4511,41770.6,147814.07331702905,206294.61119999998
Hannover,52.3667,9.7167,Germany,Uzhhorod,48.6239,22.295,Ukraine,983.096171098374,1185.4195,47428.9,188754.46485088783,227600.544
Hannover,52.3667,9.7167,Germany,Jonkoping,57.7828,14.1606,Sweden,666.0775168696454,948.5782,36755.6,127886.8832389719,182127.01440000001
Hannover,52.3667,9.7167,Germany,Rouen,49.4428,1.0886,France,687.9545723494095,803.2732,30019.4,132087.27789108665,154228.4544
Hannover,52.3667,9.7167,Germany,Zilina,49.2228,18.74,Slovakia,725.2675619573286,929.8866,34017.8,139251.3718958071,178538.22720000002
Hannover,52.3667,9.7167,Germany,Klagenfurt,46.6167,14.3,Austria,720.2258020975731,985.2791,35291.6,138283.35400273404,189173.5872
Astrakhan,46.35,48.035,Russia,Penza,53.2,45.0,Russia,792.439775594825,1013.9519,53422.7,152148.43691420642,194678.7648
Astrakhan,46.35,48.035,Russia,Stavropol,45.05,41.9833,Russia,492.8147453394306,583.6619000000001,30281.4,94620.43110517068,112063.08480000001
Astrakhan,46.35,48.035,Russia,Trabzon,41.005,39.7225,Turkey,894.6493454284763,1289.46,63977.4,171772.67432226744,247576.32
Astrakhan,46.35,48.035,Russia,Belgorod,50.6,36.6,Russia,967.091841423824,1255.8179,66462.6,185681.6335533742,241117.0368
Astrakhan,46.35,48.035,Russia,Van,38.4942,43.38,Turkey,952.58672233701,1442.4377,72219.8,182896.6506887059,276948.03839999996
Astrakhan,46.35,48.035,Russia,Vladikavkaz,43.04,44.6775,Russia,453.908821453224,580.7704,28810.7,87150.49371901901,111507.9168
Astrakhan,46.35,48.035,Russia,Nalchik,43.4833,43.6167,Russia,472.3056746111307,672.9568,33163.2,90682.6895253371,129207.70560000002
Astrakhan,46.35,48.035,Russia,Agri,39.7186,43.0508,Turkey,840.838635032363,1255.1258,64706.7,161441.01792621368,240984.15360000002
Astrakhan,46.35,48.035,Russia,Kutaisi,42.25,42.7,Georgia,623.2552868011808,947.5847,47172.9,119665.01506582671,181936.2624
Astrakhan,46.35,48.035,Russia,Kars,40.6078,43.0958,Turkey,752.4285341350742,1086.7763,55844.6,144466.27855393424,208661.0496
Penza,53.2,45.0,Russia,Kirov,58.6,49.65,Russia,667.5221742814307,861.5422,45979.0,128164.2574620347,165416.1024
Penza,53.2,45.0,Russia,Cheboksary,56.1333,47.25,Russia,357.29907913408044,466.3513,24976.2,68601.42319374345,89539.44959999999
Penza,53.2,45.0,Russia,Stavropol,45.05,41.9833,Russia,932.5147007500212,1146.8555,60748.5,179042.82254400407,220196.256
Penza,53.2,45.0,Russia,Belgorod,50.6,36.6,Russia,645.9660077241621,765.5966,40086.0,124025.47348303912,146994.5472
Lyon,45.76,4.84,France,Toulouse,43.6045,1.444,France,360.3068047679809,537.4433,20242.7,69178.90651545234,103189.11360000001
Lyon,45.76,4.84,France,Bratislava,48.1439,17.1097,Slovakia,969.6838790211434,1236.9284,47907.2,186179.30477205955,237490.25280000002
Lyon,45.76,4.84,France,Zurich,47.3744,8.5411,Switzerland,335.6866039292026,426.1123,17642.1,64451.827954406894,81813.5616
Lyon,45.76,4.84,France,Bologna,44.4939,11.3428,Italy,530.4153546045404,629.4601,25414.7,101839.74808407176,120856.3392
Lyon,45.76,4.84,France,Brno,49.1925,16.6083,Czechia,964.3353812101813,1280.0208,45189.0,185152.3931923548,245763.9936
Lyon,45.76,4.84,France,Nantes,47.2181,-1.5528,France,516.7144294503478,682.9508000000001,25656.2,99209.17045446677,131126.5536
Lyon,45.76,4.84,France,Valladolid,41.6528,-4.7236,Spain,894.8815348973465,1120.4263,42898.0,171817.2547002905,215121.84960000002
Lyon,45.76,4.84,France,Strasbourg,48.5833,7.7458,France,383.40502438018,490.2585,18514.3,73613.76468099456,94129.63200000001
Lyon,45.76,4.84,France,Ljubljana,46.0514,14.5061,Slovenia,750.2756708672517,932.3691,36270.5,144052.92880651233,179014.8672
Lyon,45.76,4.84,France,Maastricht,50.85,5.6833,Netherlands,569.4245837912937,712.4116,27620.1,109329.5200879284,136783.0272
Lyon,45.76,4.84,France,Bordeaux,44.84,-0.58,France,437.14101557197176,551.6685,21326.9,83931.07498981857,105920.352
Lyon,45.76,4.84,France,Vitoria-Gasteiz,42.85,-2.6833,Spain,681.4575498966286,884.866,33619.6,130839.84958015269,169894.272
Lyon,45.76,4.84,France,Magdeburg,52.1317,11.6392,Germany,865.2823484285758,1107.7718,38900.9,166134.21089828655,212692.1856
Lyon,45.76,4.84,France,Lille,50.6278,3.0583,France,557.1968955109129,690.2776,24913.6,106981.80393809528,132533.2992
Lyon,45.76,4.84,France,Rennes,48.1147,-1.6794,France,560.9453112528098,723.1868000000001,27846.9,107701.49976053947,138851.86560000002
Lyon,45.76,4.84,France,Erfurt,50.9833,11.0333,Germany,739.6451301072035,945.9483,33994.7,142011.86498058308,181622.0736
Lyon,45.76,4.84,France,Pamplona,42.8167,-1.65,Spain,612.3160711487053,841.2574000000001,32167.6,117564.68566055142,161521.42080000002
Lyon,45.76,4.84,France,Geneva,46.2017,6.1469,Switzerland,112.5427452231953,149.264,6580.8,21608.207082853496,28658.688000000002
Lyon,45.76,4.84,France,Rijeka,45.3272,14.4411,Croatia,750.9114143950798,929.6212,37338.5,144174.99156385532,178487.2704
Lyon,45.76,4.84,France,Saarbrucken,49.2333,7.0,Germany,419.0125649060308,529.1940999999999,19927.8,80450.41246195791,101605.26719999999
Lyon,45.76,4.84,France,Santander,43.4628,-3.805,Spain,731.6952233562567,982.6938,37974.3,140485.48288440128,188677.2096
Lyon,45.76,4.84,France,Perugia,43.1122,12.3889,Italy,668.7918925930304,868.8994,34623.1,128408.04337786185,166828.6848
Lyon,45.76,4.84,France,Dijon,47.3167,5.0167,France,173.57551482534234,192.232,7558.6,33326.49884646573,36908.544
Lyon,45.76,4.84,France,Salzburg,47.8,13.045,Austria,665.9675884549661,878.5495999999999,34960.5,127865.77698335348,168681.5232
Lyon,45.76,4.84,France,Cagliari,39.2278,9.1111,Italy,805.793676390889,1197.3239,68196.8,154712.38586705067,229886.1888
Lyon,45.76,4.84,France,Logrono,42.465,-2.4456,Spain,688.214455900441,929.5676,35737.8,132137.17553288466,178476.9792
Lyon,45.76,4.84,France,Bern,46.9481,7.4475,Switzerland,240.2284293810574,307.39390000000003,12997.6,46123.85844116302,59019.628800000006
Lyon,45.76,4.84,France,Luxembourg,49.6117,6.1319,Luxembourg,439.0755192122494,517.7799,19706.8,84302.49968875188,99413.7408
Lyon,45.76,4.84,France,Innsbruck,47.2683,11.3933,Austria,529.9331305027338,712.3884,29638.8,101747.16105652488,136778.57280000002
Lyon,45.76,4.84,France,Orleans,47.9025,1.909,France,326.65401819327457,447.9075,16911.4,62717.57149310871,85998.24
Lyon,45.76,4.84,France,Rouen,49.4428,1.0886,France,497.0897229431566,590.7911,22388.5,95441.22680508606,113431.89120000001
Lyon,45.76,4.84,France,Klagenfurt,46.6167,14.3,Austria,736.0369334474524,973.6853,37374.1,141319.09122191084,186947.5776
Lyon,45.76,4.84,France,Ancona,43.6169,13.5167,Italy,727.4331747534407,846.0093,33269.8,139667.1695526606,162433.7856
Kirov,58.6,49.65,Russia,Cheboksary,56.1333,47.25,Russia,310.3080645844145,395.8707,21311.1,59579.14840020759,76007.1744
Kirov,58.6,49.65,Russia,Arkhangelsk,64.55,40.5333,Russia,819.4356211953465,1130.4156,60670.2,157331.63926950653,217039.7952
Kirov,58.6,49.65,Russia,Petrozavodsk,61.7833,34.35,Russia,917.1407752607308,1287.4614,72103.2,176091.0288500603,247192.58879999997
Kirov,58.6,49.65,Russia,Syktyvkar,61.6667,50.8167,Russia,347.7577509734578,414.5589000000001,20398.7,66769.4881869039,79595.30880000003
Mykolaiv,46.975,31.995,Ukraine,Stavropol,45.05,41.9833,Russia,801.9613589171757,1142.4787,61743.5,153976.58091209774,219355.9104
Mykolaiv,46.975,31.995,Ukraine,Trabzon,41.005,39.7225,Turkey,907.0214878296372,1899.4257,103299.8,174148.12566329032,364689.7344
Mykolaiv,46.975,31.995,Ukraine,Belgorod,50.6,36.6,Russia,526.1073995977447,1406.776,78604.0,101012.62072276698,270100.992
Mykolaiv,46.975,31.995,Ukraine,Plovdiv,42.15,24.75,Bulgaria,785.9904176301307,1088.9266,54851.9,150910.16018498508,209073.90720000002
Mykolaiv,46.975,31.995,Ukraine,Novi Sad,45.2542,19.8425,Serbia,957.6567160510924,1235.433,69545.0,183870.08948180976,237203.136
Mykolaiv,46.975,31.995,Ukraine,Sivas,39.75,37.0167,Turkey,899.5331378061646,2054.9164,99086.7,172710.3624587836,394543.9488
Mykolaiv,46.975,31.995,Ukraine,Vinnytsia,49.2333,28.4833,Ukraine,362.4917271964257,432.9543,25077.1,69598.41162171373,83127.2256
Mykolaiv,46.975,31.995,Ukraine,Varna,43.2167,27.9167,Bulgaria,526.6282188896314,707.9919,40034.5,101112.61802680923,135934.4448
Mykolaiv,46.975,31.995,Ukraine,Simferopol,44.9484,34.1,Ukraine,278.1243133342294,774.5329,41886.3,53399.868160172045,148710.3168
Mykolaiv,46.975,31.995,Ukraine,Brest,52.1347,23.6569,Belarus,831.6632872590533,1108.506,59566.1,159679.35115373821,212833.152
Mykolaiv,46.975,31.995,Ukraine,Balikesir,39.6333,27.8833,Turkey,880.9126627269321,1451.2038,72997.8,169135.23124357098,278631.1296
Mykolaiv,46.975,31.995,Ukraine,Debrecen,47.53,21.6392,Hungary,785.7388664666255,1067.7796,68463.6,150861.8623615921,205013.68320000003
Mykolaiv,46.975,31.995,Ukraine,Cluj-Napoca,46.7667,23.5833,Romania,641.4097561515301,901.1148,56457.3,123150.67318109379,173014.0416
Mykolaiv,46.975,31.995,Ukraine,Timisoara,45.7597,21.23,Romania,838.6030308352255,1091.5403,60161.9,161011.78192036328,209575.7376
Mykolaiv,46.975,31.995,Ukraine,Iasi,47.1622,27.5889,Romania,335.2828085684844,488.528,28355.7,64374.29924514901,93797.376
Mykolaiv,46.975,31.995,Ukraine,Constanta,44.1667,28.6333,Romania,407.6944941046293,560.8919000000001,31813.9,78277.34286808883,107691.24480000001
Mykolaiv,46.975,31.995,Ukraine,Craiova,44.3333,23.8167,Romania,701.357691730818,905.5662,48197.3,134660.67681231705,173868.71039999998
Mykolaiv,46.975,31.995,Ukraine,Nalchik,43.4833,43.6167,Russia,990.4919040496624,1384.4151000000002,74500.1,190174.44557753517,265807.69920000003
Mykolaiv,46.975,31.995,Ukraine,Rivne,50.6192,26.2519,Ukraine,584.7081676287609,742.9178,38335.7,112263.96818472209,142640.2176
Mykolaiv,46.975,31.995,Ukraine,Kosice,48.7167,21.25,Slovakia,826.4510442632286,1117.628,66937.4,158678.6004985399,214584.576
Mykolaiv,46.975,31.995,Ukraine,Ivano-Frankivsk,48.9228,24.7106,Ukraine,585.3514611747788,815.5020999999999,47539.8,112387.48054555754,156576.4032
Mykolaiv,46.975,31.995,Ukraine,Burgas,42.503,27.4702,Bulgaria,612.4660672615465,837.7726,47817.8,117593.48491421694,160852.3392
Mykolaiv,46.975,31.995,Ukraine,Tekirdag,40.9778,27.5153,Turkey,756.8050299310418,1074.3637,61444.6,145306.56574676002,206277.83040000004
Mykolaiv,46.975,31.995,Ukraine,Oradea,47.0722,21.9211,Romania,765.3902672386265,1050.5458,64908.6,146954.93130981628,201704.79360000003
Mykolaiv,46.975,31.995,Ukraine,Rzeszow,50.0333,22.0,Poland,812.2559619459228,966.4594,55179.3,155953.14469361719,185560.2048
Mykolaiv,46.975,31.995,Ukraine,Nis,43.3192,21.8961,Serbia,891.1666336387563,1210.3467,63877.1,171103.9936586412,232386.5664
Mykolaiv,46.975,31.995,Ukraine,Canakkale,40.1519,26.4056,Turkey,881.8292041636031,1264.5947,65042.0,169311.2071994118,242802.18240000002
Mykolaiv,46.975,31.995,Ukraine,Pristina,42.6633,21.1622,Kosovo,980.4359553043638,1338.7561,71136.3,188243.70341843786,257041.1712
Mykolaiv,46.975,31.995,Ukraine,Arad,46.175,21.3125,Romania,823.0511795940895,1122.2348,60870.9,158025.8264820652,215469.08159999998
Mykolaiv,46.975,31.995,Ukraine,Nevsehir,38.6264,34.7139,Turkey,953.5681891353652,1888.8771,89699.4,183085.0923139901,362664.4032
Mykolaiv,46.975,31.995,Ukraine,Miskolc,48.0833,20.6667,Hungary,861.0860082482616,1169.0655,72878.4,165328.51358366624,224460.576
Mykolaiv,46.975,31.995,Ukraine,Kutaisi,42.25,42.7,Georgia,997.5363319263664,1676.7593,92714.9,191526.97572986234,321937.7856
Mykolaiv,46.975,31.995,Ukraine,Sibiu,45.7928,24.1519,Romania,617.1958977033033,822.1622,50041.4,118501.61235903425,157855.1424
Mykolaiv,46.975,31.995,Ukraine,Bacau,46.5833,26.9167,Romania,390.1903294261253,546.4403000000001,33223.0,74916.54324981605,104916.53760000001
Mykolaiv,46.975,31.995,Ukraine,Targu-Mures,46.5456,24.5625,Romania,569.5957852908255,795.4726999999999,50353.8,109362.39077583849,152730.7584
Mykolaiv,46.975,31.995,Ukraine,Baia Mare,47.6667,23.5833,Romania,640.2291413503024,890.9145,57889.9,122923.99513925806,171055.584
Mykolaiv,46.975,31.995,Ukraine,Uzhhorod,48.6239,22.295,Ukraine,748.862064488441,1020.6849,61962.6,143781.51638178068,195971.50079999998
Mykolaiv,46.975,31.995,Ukraine,Satu Mare,47.79,22.89,Romania,693.0624453502345,949.6293,62123.6,133067.98950724502,182328.82559999998
Toulouse,43.6045,1.444,France,Zurich,47.3744,8.5411,Switzerland,694.7656906221085,960.0448,36651.7,133395.01259944483,184328.6016
Toulouse,43.6045,1.444,France,Bologna,44.4939,11.3428,Italy,798.9164334975502,1032.3318000000002,39847.6,153391.95523152963,198207.70560000004
Toulouse,43.6045,1.444,France,Nantes,47.2181,-1.5528,France,465.0232329405392,585.554,21854.6,89284.46072458352,112426.36799999999
Toulouse,43.6045,1.444,France,Valladolid,41.6528,-4.7236,Spain,550.2441945888296,679.4124,26287.8,105646.88536105529,130447.1808
Toulouse,43.6045,1.444,France,Strasbourg,48.5833,7.7458,France,736.8819751675533,970.3545,36657.3,141481.33923217023,186308.064
Toulouse,43.6045,1.444,France,Maastricht,50.85,5.6833,Netherlands,866.7710926548718,1072.2383,40999.0,166420.0497897354,205869.7536
Toulouse,43.6045,1.444,France,Bordeaux,44.84,-0.58,France,212.12838958484951,245.3924,9605.8,40728.65080029111,47115.340800000005
Toulouse,43.6045,1.444,France,Vitoria-Gasteiz,42.85,-2.6833,Spain,345.5782788000296,443.8521,17009.4,66351.02952960567,85219.6032
Toulouse,43.6045,1.444,France,Lille,50.6278,3.0583,France,790.3004979565409,894.5187,34090.5,151737.69560765586,171747.5904
Toulouse,43.6045,1.444,France,Rennes,48.1147,-1.6794,France,556.7803995539339,699.7488000000001,26888.6,106901.8367143553,134351.7696
Toulouse,43.6045,1.444,France,Pamplona,42.8167,-1.65,Spain,266.202004092238,400.2435,15557.4,51110.78478570969,76846.752
Toulouse,43.6045,1.444,France,Geneva,46.2017,6.1469,Switzerland,470.25010386906416,683.1965,25590.4,90288.01994286032,131173.728
Toulouse,43.6045,1.444,France,Braga,41.5503,-8.42,Portugal,840.757069238924,1078.8665,41719.3,161425.3572938734,207142.36800000002
Toulouse,43.6045,1.444,France,Saarbrucken,49.2333,7.0,Germany,757.1138746665796,1005.4522,38010.1,145365.86393598327,193046.8224
Toulouse,43.6045,1.444,France,Santander,43.4628,-3.805,Spain,424.507057876602,541.6799,21364.1,81505.35511230759,104002.54079999999
Toulouse,43.6045,1.444,France,Perugia,43.1122,12.3889,Italy,888.2922348433265,1134.7428,44618.0,170552.10908991867,217870.6176
Toulouse,43.6045,1.444,France,Dijon,47.3167,5.0167,France,498.1723894431064,668.4901,25640.9,95649.09877307643,128350.0992
Toulouse,43.6045,1.444,France,Cagliari,39.2278,9.1111,Italy,803.8793480298967,1287.9702,71721.8,154344.83482174017,247290.2784
Toulouse,43.6045,1.444,France,Logrono,42.465,-2.4456,Spain,341.2821352395688,488.5537,19127.6,65526.16996599721,93802.3104
Toulouse,43.6045,1.444,France,Coimbra,40.2111,-8.4292,Portugal,900.947952687889,1094.7005,42463.1,172982.0069160747,210182.49599999998
Toulouse,43.6045,1.444,France,Bern,46.9481,7.4475,Switzerland,599.6996582024902,841.3264,32007.2,115142.33437487812,161534.6688
Toulouse,43.6045,1.444,France,Luxembourg,49.6117,6.1319,Luxembourg,757.8639674295458,994.038,37789.1,145509.8817464728,190855.296
Toulouse,43.6045,1.444,France,Innsbruck,47.2683,11.3933,Austria,877.6328456370702,1258.0046,48566.9,168505.50636231748,241536.88319999998
Toulouse,43.6045,1.444,France,Orleans,47.9025,1.909,France,479.0730729093072,554.1963000000001,20998.7,91982.02999858698,106405.68960000001
Toulouse,43.6045,1.444,France,Rouen,49.4428,1.0886,France,649.564701103433,786.4193,30395.0,124716.42261185913,150992.5056
Toulouse,43.6045,1.444,France,Ancona,43.6169,13.5167,Italy,973.7555752824596,1248.8809,47702.7,186961.07045423225,239785.13280000002
Cheboksary,56.1333,47.25,Russia,Belgorod,50.6,36.6,Russia,937.2193639306224,1191.6876000000002,63387.3,179946.1178746795,228804.01920000004
Cheboksary,56.1333,47.25,Russia,Petrozavodsk,61.7833,34.35,Russia,970.2115536609792,1349.2346,75841.8,186280.61830290803,259053.04320000001
Cheboksary,56.1333,47.25,Russia,Syktyvkar,61.6667,50.8167,Russia,649.5230614616383,785.9701,38951.9,124708.42780063456,150906.2592
Gdansk,54.3475,18.6453,Poland,Bratislava,48.1439,17.1097,Slovakia,698.4013187289582,889.9806,31475.9,134093.05319595998,170876.2752
Gdansk,54.3475,18.6453,Poland,Kaliningrad,54.7003,20.4531,Russia,123.46236519954329,163.9833,8345.4,23704.77411831231,31484.793600000005
Gdansk,54.3475,18.6453,Poland,Tallinn,59.4372,24.7453,Estonia,677.22346166781,855.3325,45862.8,130026.90464021952,164223.84
Gdansk,54.3475,18.6453,Poland,Szczecin,53.4325,14.5481,Poland,287.9402867182655,370.5348,17702.3,55284.535049906975,71142.68160000001
Gdansk,54.3475,18.6453,Poland,Brno,49.1925,16.6083,Czechia,590.477384436997,766.2026,26942.5,113371.65781190342,147110.89919999999
Gdansk,54.3475,18.6453,Poland,Kaunas,54.8972,23.8861,Lithuania,343.9228693212574,409.1552,21757.4,66033.19090968142,78557.7984
Gdansk,54.3475,18.6453,Poland,Vinnytsia,49.2333,28.4833,Ukraine,884.3494137946931,1203.5218,55769.1,169795.08744858106,231076.1856
Gdansk,54.3475,18.6453,Poland,Malmo,55.6058,13.0358,Sweden,385.39404368726525,1224.5111000000002,48591.2,73995.65638795492,235106.13120000003
Gdansk,54.3475,18.6453,Poland,Bydgoszcz,53.1219,18.0003,Poland,142.8943806130315,168.14239999999998,7268.9,27435.72107770205,32283.340799999998
Gdansk,54.3475,18.6453,Poland,Brest,52.1347,23.6569,Belarus,415.28333121775967,622.9607,25401.4,79734.39959380985,119608.45439999999
Gdansk,54.3475,18.6453,Poland,Tampere,61.4981,23.76,Finland,851.498342715018,1647.2137,84395.4,163487.68180128344,316265.0304
Gdansk,54.3475,18.6453,Poland,Debrecen,47.53,21.6392,Hungary,786.8910386947326,1037.3994,40905.6,151083.07942938866,199180.6848
Gdansk,54.3475,18.6453,Poland,Cluj-Napoca,46.7667,23.5833,Romania,912.4461726491712,1265.2086000000002,53818.6,175189.66514864087,242920.05120000005
Gdansk,54.3475,18.6453,Poland,Timisoara,45.7597,21.23,Romania,972.812496286136,1390.0631,49381.6,186779.9992869381,266892.1152
Gdansk,54.3475,18.6453,Poland,Strasbourg,48.5833,7.7458,France,990.5322492561116,1292.3805,46040.7,190182.19185717343,248137.05599999998
Gdansk,54.3475,18.6453,Poland,Ljubljana,46.0514,14.5061,Slovenia,968.5331782741878,1270.0997,46390.5,185958.37022864405,243859.1424
Gdansk,54.3475,18.6453,Poland,Maastricht,50.85,5.6833,Netherlands,958.8016693122458,1215.6435,43299.8,184089.9205079512,233403.55199999997
Gdansk,54.3475,18.6453,Poland,Turku,60.45,22.2667,Finland,713.3672222895145,1667.1328,84373.9,136966.50667958678,320089.4976
Gdansk,54.3475,18.6453,Poland,Kiel,54.3233,10.1394,Germany,552.958649426011,798.2854,32959.6,106168.0606897941,153270.7968
Gdansk,54.3475,18.6453,Poland,Rivne,50.6192,26.2519,Ukraine,662.0719414833981,887.5138000000001,38737.0,127117.81276481244,170402.6496
Gdansk,54.3475,18.6453,Poland,Kosice,48.7167,21.25,Slovakia,651.9063782046848,846.5256999999999,33030.0,125166.02461529948,162532.93439999997
Gdansk,54.3475,18.6453,Poland,Ivano-Frankivsk,48.9228,24.7106,Ukraine,734.6789628771651,1052.9353,41048.9,141058.3608724157,202163.57760000002
Gdansk,54.3475,18.6453,Poland,Stavanger,58.97,5.7314,Norway,942.13628123294,2203.6312000000003,97679.4,180890.16599672448,423097.1904000001
Gdansk,54.3475,18.6453,Poland,Magdeburg,52.1317,11.6392,Germany,528.4531915766673,692.8756999999999,25255.1,101463.01278272012,133032.13439999998
Gdansk,54.3475,18.6453,Poland,Zielona Gora,51.9333,15.5,Poland,341.2316542433322,454.0425,17154.9,65516.47761471978,87176.16
Gdansk,54.3475,18.6453,Poland,Erfurt,50.9833,11.0333,Germany,636.1211189661415,838.6728,30592.6,122135.25484149916,161025.1776
